description,brand,image_url,product_page_url,name
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• struttura in acciaio con rivestimento in ceramica
• porta con doppio vetro
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità e
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• scambiatore ad alta efficienza a tubi di fumo
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12.04 kW
Rendimento alla potenza termica nominale: 88.54 %
Autonomia di funzionamento max: 27 h
Capacità serbatoio di alimentazione: 22 kg
Consumo orario pellet: 0.83 - 2.79 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
61 x 54 x 119 cm - 190 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireAnna12aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/anna-ceramica-rosso-bordeaux-12-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Anna 12 aria
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• struttura in acciaio con rivestimento in ceramica
• porta con doppio vetro
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità e
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Universal Gateway
• scambiatore ad alta efficienza a tubi di fumo
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12.04 kW
Rendimento alla potenza termica nominale: 88.54 %
Autonomia di funzionamento max: 18 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.83 - 2.79 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
61 x 54 x 119 cm - 190 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireAnnaUS12aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/anna-us-ceramica-beige-12-kw-us-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Anna US 12 aria
"
• stufa a pellet con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• struttura in acciaio con rivestimento in metallo
• porta e frontalino superiore in vetro
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• scambiatore ad alta efficienza a tubi di fumo
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12.04 kW
Rendimento alla potenza termica nominale: 88.54 %
Autonomia di funzionamento max: 27 h
Capacità serbatoio di alimentazione: 22 kg
Consumo orario pellet: 0.83 - 2.79 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
56 x 55 x 120 cm - 183 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireBiancaLux12aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/bianca-lux-acciaio-bianco-12-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Bianca Lux 12 aria
"
• solida struttura in ghisa
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello comandi a sfioramento, posto sul retro, estraibile
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• possibilità di collegare la stufa ad un termostato esterno
• sonda ambiente per la gestione della temperatura desiderata
• predisposizione per
Connection Box

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9.2 kW
Rendimento alla potenza termica nominale: 87.7 %
Autonomia di funzionamento max: 19 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.78 - 2.105 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
74 x 63 x 80 cm - 194 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireCesareII.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/cesare-ii-ghisa-nero-9-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Cesare II
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• rivestimento in acciaio verniciato stondato
• vetro ceramico con sistema di auto pulizia e +37% di visione della fiamma
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13.2 kW
Rendimento alla potenza termica nominale: 90.1 %
Autonomia di funzionamento max: 25 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.73 - 3.04 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
59 x 52 x 122 cm - 150 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/CLELIA13.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/clelia-acciaio-rosso-13-kw-aria-ventilata-0-speed-fan,CLELIA 13
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• rivestimento in acciaio verniciato stondato
• vetro ceramico con sistema di auto pulizia e +37% di visione della fiamma
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13 kW
Rendimento alla potenza termica nominale: 90.5 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.64 - 2.99 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
59 x 52 x 122 cm - 150 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/CLELIATC.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/clelia-tc-acciaio-moka-13-kw-aria-ventilata-0-speed-fan,CLELIA TC
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• rivestimento in acciaio verniciato stondato
• vetro ceramico con sistema di auto pulizia e +37% di visione della fiamma
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.9 %
Autonomia di funzionamento max: 23 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.64 - 2.75 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
59 x 60 x 122 cm - 160 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/CLELIATC12US.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/clelia-tc-us-acciaio-bianco-tc-12-kw-us-aria-ventilata-0-speed-fan,CLELIA TC 12 US
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• rivestimento in acciaio verniciato stondato
• vetro ceramico con sistema di auto pulizia e +37% di visione della fiamma
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
•
Pro 2:
due ventilatori indipendenti; uno in ambiente e uno per la canalizzazione posteriore (Ø 8 cm)

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.4 %
Autonomia di funzionamento max: 21 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.73 - 2.76 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
59 x 60 x 122 cm - 160 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/CLELIA12USPro2.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/clelia-us-acciaio-nero-12-kw-us-pro-2-aria-canalizzabile-0-speed-fan,CLELIA 12 US Pro 2
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• elegante forma circolare con rivestimento in acciaio verniciato
• porta con doppio vetro
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 89.5 %
Autonomia di funzionamento max: 39 h
Capacità serbatoio di alimentazione: 22 kg
Consumo orario pellet: 0.57 - 2.08 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
53 x 53 x 110 cm - 99 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireEmily9Pro2.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/emily-acciaio-bianco-9-kw-pro2-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Emily 9 Pro2
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• elegante forma circolare con rivestimento in acciaio verniciato
• porta con doppio vetro
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 89.5 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 16 kg
Consumo orario pellet: 0.57 - 2.08 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
53 x 53 x 110 cm - 105 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireEmily9USPro2.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/emily-us-acciaio-bianco-9kw-us-pro2-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Emily 9 US Pro2
"
• stufa a pellet con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• rivestimento in acciaio verniciato stondato
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 6 kW
Rendimento alla potenza termica nominale: 90.5 %
Autonomia di funzionamento max: 26 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.57 - 1.38 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
53 x 49 x 97 cm - 90 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireFlo6.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/flo-acciaio-caffellatte-6-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Flo 6
"
• stufa a pellet ad aria
• rivestimento in acciaio verniciato stondato con top in ghisa
• ampio vetro ceramico per una suggestiva visione della fiamma
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• scambiatore ad alta efficienza a tubi di fumo con camera di combustione rastremata
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 91.4 %
Autonomia di funzionamento max: 31 h
Capacità serbatoio di alimentazione: 24 kg
Consumo orario pellet: 0.77 - 2 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
58 x 59 x 122 cm - 180 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireGiorgia9aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/giorgia-acciaio-rosso-9-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Giorgia 9 aria
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• elegante forma circolare con rivestimento in ceramica
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13.2 kW
Rendimento alla potenza termica nominale: 90.1 %
Autonomia di funzionamento max: 25 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.73 - 3.04 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
64 x 58 x 122 cm - 195 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/Lilibet13kW.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/lilibet-ceramica-bianco-mat-13-kw-aria-canalizzabile-aria-irraggiamento-aria-ventilata-0-speed-fan,Lilibet 13 kW
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• elegante forma circolare con rivestimento in ceramica
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
•
Pro 2:
due ventilatori indipendenti; uno in ambiente e uno per la canalizzazione posteriore (Ø 8 cm)

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9.3 kW
Rendimento alla potenza termica nominale: 91.8 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.64 - 2.11 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
64 x 58 x 122 cm - 195 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/LilibetTC9kWPro2.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/lilibet-tc-ceramica-caffellatte-tc-9-kw-pro2-aria-canalizzabile-aria-irraggiamento-aria-ventilata-0-speed-fan,Lilibet TC 9 kW Pro2
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• elegante forma circolare con rivestimento in ceramica
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.9 %
Autonomia di funzionamento max: 23 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.64 - 2.75 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
65 x 66 x 122 cm - 195 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/LilibetTC12kWUS.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/lilibet-tc-us-ceramica-bianco-mat-tc-12-kw-us-aria-canalizzabile-aria-irraggiamento-aria-ventilata-0-speed-fan,Lilibet TC 12 kW US
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• elegante forma circolare con rivestimento in ceramica
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.4 %
Autonomia di funzionamento max: 21 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.73 - 2.76 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
65 x 66 x 122 cm - 195 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/Lilibet12kWUS.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/lilibet-us-ceramica-bianco-mat-12-kw-us-aria-canalizzabile-aria-irraggiamento-aria-ventilata-0-speed-fan,Lilibet 12 kW US
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• forma stondata con porta in vetro e top in ghisa
• struttura in acciaio con rivestimento in metallo (o pietra ollare) e profili nichelati
• doppia porta: una estetica, con riquadro focolare in acciaio a specchio, ed una tecnica
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• predisposizione per
Connection Box
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• predisposta per l’uscita fumi e la ripresa dell’aria coassiale superiore, integrata nella geometria della stufa
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9.1 kW
Rendimento alla potenza termica nominale: 91.8 %
Autonomia di funzionamento max: 40 h
Capacità serbatoio di alimentazione: 19 kg
Consumo orario pellet: 0.48 - 2.02 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
56 x 56 x 113 cm - 116 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireMarianne9aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/marianne-pietra-pietra-ollare-9-1-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Marianne 9 aria
"
• struttura in acciaio con rivestimento in metallo
• doppia porta, una estetica ed una tecnica
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità e
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• scambiatore ad alta efficienza a tubi di fumo
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 8.2 kW
Rendimento alla potenza termica nominale: 87.7 %
Autonomia di funzionamento max: 29 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.628 - 1.917 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
53 x 58 x 119 cm - 112 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireMelita.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/melita-acciaio-bianco-8-2-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Melita
